alcohol,average_wages,cancer,employment_rate,happiness,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time,hours_worked,gdp,education
,,,,,,,PER,,,,,,2008.0,,256532.3318,
,,,,,,,PER,,,,,,2008.0,,8905.19766,
,,,,,,,PER,,,,,,2009.0,,261313.0182,
,,,,,,,PER,,,,,,2009.0,,8969.960922,
,,,,,,,ROU,,,,,,2007.0,,285824.1433,
,,,,,,,ROU,,,,,,2007.0,,13686.942347999999,
,,,,,,,ROU,,,,,,2008.0,,344669.3173,
,,,,,,,ROU,,,,,,2008.0,,16782.151849,
,,,,,,,ROU,,,,,,2009.0,,338819.0475,
,,,,,,,ROU,,,,,,2009.0,,16635.328127,
,,,,,,,ZMB,,,,,,2007.0,,32960.164,
,,,,,,,ZMB,,,,,,2007.0,,2589.986172,
,,,,,,,ZMB,,,,,,2008.0,,36225.0,
,,,,,,,ZMB,,,,,,2008.0,,2768.860353,
,,,,,,,ZMB,,,,,,2009.0,,39849.7166,
,,,,,,,ZMB,,,,,,2009.0,,2961.483104,
