"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","SOCEXP","PUB","USD_CAP","A","1990",3794.548,
"ISL","SOCEXP","PUB","USD_CAP","A","1991",3866.091,
"ISL","SOCEXP","PUB","USD_CAP","A","1992",3833.554,
"ISL","SOCEXP","PUB","USD_CAP","A","1993",3942.944,
"ISL","SOCEXP","PUB","USD_CAP","A","1994",4025.888,
"ISL","SOCEXP","PUB","USD_CAP","A","1995",4086.644,
"ISL","SOCEXP","PUB","USD_CAP","A","1996",4170.242,
"ISL","SOCEXP","PUB","USD_CAP","A","1997",4249.774,
"ISL","SOCEXP","PUB","USD_CAP","A","1998",4533.995,
"ISL","SOCEXP","PUB","USD_CAP","A","1999",4742.271,
"ISL","SOCEXP","PUB","USD_CAP","A","2000",4923.425,
"ISL","SOCEXP","PUB","USD_CAP","A","2001",5062.81,
"ISL","SOCEXP","PUB","USD_CAP","A","2002",5520.945,
"ISL","SOCEXP","PUB","USD_CAP","A","2003",5994.833,
"ISL","SOCEXP","PUB","USD_CAP","A","2004",6265.632,
"ISL","SOCEXP","PUB","USD_CAP","A","2005",6273.767,
"ISL","SOCEXP","PUB","USD_CAP","A","2006",6226.336,
"ISL","SOCEXP","PUB","USD_CAP","A","2007",6281.168,
"ISL","SOCEXP","PUB","USD_CAP","A","2008",6412.246,
"ISL","SOCEXP","PUB","USD_CAP","A","2009",6884.838,
"ISL","SOCEXP","PUB","USD_CAP","A","2010",6513.979,
"ISL","SOCEXP","PUB","USD_CAP","A","2011",6670.774,
"ISL","SOCEXP","PUB","USD_CAP","A","2012",6580.712,
"ISL","SOCEXP","PUB","USD_CAP","A","2013",6609.791,
"ISL","SOCEXP","PUB","USD_CAP","A","2014",6733.695,
"ISL","SOCEXP","PUB","USD_CAP","A","2015",6589.196,
"IRL","SOCEXP","PRIV","PC_GDP","A","1980",1.232,
"IRL","SOCEXP","PRIV","PC_GDP","A","1981",1.258,
"IRL","SOCEXP","PRIV","PC_GDP","A","1982",1.293,
"IRL","SOCEXP","PRIV","PC_GDP","A","1983",1.23,
"IRL","SOCEXP","PRIV","PC_GDP","A","1984",1.437,
"IRL","SOCEXP","PRIV","PC_GDP","A","1985",1.543,
"IRL","SOCEXP","PRIV","PC_GDP","A","1986",1.58,
"IRL","SOCEXP","PRIV","PC_GDP","A","1987",1.72,
"IRL","SOCEXP","PRIV","PC_GDP","A","1988",1.71,
"IRL","SOCEXP","PRIV","PC_GDP","A","1989",1.398,
"IRL","SOCEXP","PRIV","PC_GDP","A","1990",1.396,
"IRL","SOCEXP","PRIV","PC_GDP","A","1991",1.447,
"IRL","SOCEXP","PRIV","PC_GDP","A","1992",1.467,
"IRL","SOCEXP","PRIV","PC_GDP","A","1993",1.462,
"IRL","SOCEXP","PRIV","PC_GDP","A","1994",1.463,
"IRL","SOCEXP","PRIV","PC_GDP","A","1995",1.611,
"IRL","SOCEXP","PRIV","PC_GDP","A","1996",1.579,
"IRL","SOCEXP","PRIV","PC_GDP","A","1997",1.511,
"IRL","SOCEXP","PRIV","PC_GDP","A","1998",1.458,
"IRL","SOCEXP","PRIV","PC_GDP","A","1999",1.338,
"IRL","SOCEXP","PRIV","PC_GDP","A","2000",1.661,
"IRL","SOCEXP","PRIV","PC_GDP","A","2001",1.912,
"IRL","SOCEXP","PRIV","PC_GDP","A","2002",2.044,
"IRL","SOCEXP","PRIV","PC_GDP","A","2003",1.722,
"IRL","SOCEXP","PRIV","PC_GDP","A","2004",2.114,
"IRL","SOCEXP","PRIV","PC_GDP","A","2005",2.129,
"IRL","SOCEXP","PRIV","PC_GDP","A","2006",2.133,
"IRL","SOCEXP","PRIV","PC_GDP","A","2007",2.158,
"IRL","SOCEXP","PRIV","PC_GDP","A","2008",2.336,
"IRL","SOCEXP","PRIV","PC_GDP","A","2009",2.789,
"IRL","SOCEXP","PRIV","PC_GDP","A","2010",2.82,
"IRL","SOCEXP","PRIV","PC_GDP","A","2011",3.156,
"IRL","SOCEXP","PRIV","PC_GDP","A","2012",3.38,
"IRL","SOCEXP","PRIV","PC_GDP","A","2013",3.336,
"IRL","SOCEXP","PRIV","PC_GDP","A","2014",3.033,
"IRL","SOCEXP","PRIV","PC_GDP","A","2015",2.24,
"IRL","SOCEXP","PUB","PC_GDP","A","1980",15.656,
"IRL","SOCEXP","PUB","PC_GDP","A","1981",15.765,
"IRL","SOCEXP","PUB","PC_GDP","A","1982",16.555,
"IRL","SOCEXP","PUB","PC_GDP","A","1983",16.675,
"IRL","SOCEXP","PUB","PC_GDP","A","1984",16.141,
"IRL","SOCEXP","PUB","PC_GDP","A","1985",20.368,
"IRL","SOCEXP","PUB","PC_GDP","A","1986",20.517,
"IRL","SOCEXP","PUB","PC_GDP","A","1987",19.792,
"IRL","SOCEXP","PUB","PC_GDP","A","1988",18.579,
"IRL","SOCEXP","PUB","PC_GDP","A","1989",17.12,
"IRL","SOCEXP","PUB","PC_GDP","A","1990",16.838,
"IRL","SOCEXP","PUB","PC_GDP","A","1991",17.741,
"IRL","SOCEXP","PUB","PC_GDP","A","1992",18.504,
"IRL","SOCEXP","PUB","PC_GDP","A","1993",18.474,
"IRL","SOCEXP","PUB","PC_GDP","A","1994",18.078,
"IRL","SOCEXP","PUB","PC_GDP","A","1995",17.542,
"IRL","SOCEXP","PUB","PC_GDP","A","1996",16.571,
"IRL","SOCEXP","PUB","PC_GDP","A","1997",15.514,
"IRL","SOCEXP","PUB","PC_GDP","A","1998",14.561,
"IRL","SOCEXP","PUB","PC_GDP","A","1999",13.705,
"IRL","SOCEXP","PUB","PC_GDP","A","2000",13.193,
"IRL","SOCEXP","PUB","PC_GDP","A","2001",14.023,
"IRL","SOCEXP","PUB","PC_GDP","A","2002",14.911,
"IRL","SOCEXP","PUB","PC_GDP","A","2003",15.405,
"IRL","SOCEXP","PUB","PC_GDP","A","2004",15.682,
"IRL","SOCEXP","PUB","PC_GDP","A","2005",15.911,
"IRL","SOCEXP","PUB","PC_GDP","A","2006",15.889,
"IRL","SOCEXP","PUB","PC_GDP","A","2007",16.755,
"IRL","SOCEXP","PUB","PC_GDP","A","2008",19.785,
"IRL","SOCEXP","PUB","PC_GDP","A","2009",23.737,
"IRL","SOCEXP","PUB","PC_GDP","A","2010",24.568,
"IRL","SOCEXP","PUB","PC_GDP","A","2011",23.672,
"IRL","SOCEXP","PUB","PC_GDP","A","2012",23.355,
"IRL","SOCEXP","PUB","PC_GDP","A","2013",22.187,
"IRL","SOCEXP","PUB","PC_GDP","A","2014",20.404,
"IRL","SOCEXP","PUB","PC_GDP","A","2015",15.514,
"IRL","SOCEXP","PUB","PC_GDP","A","2016",14.927,
"IRL","SOCEXP","PUB","PC_GDP","A","2017",14.336,
"IRL","SOCEXP","PUB","PC_GDP","A","2018",14.378,
"IRL","SOCEXP","PUBNET","PC_GDP","A","1995",15.374,
"IRL","SOCEXP","PUBNET","PC_GDP","A","1997",13.638,
"IRL","SOCEXP","PUBNET","PC_GDP","A","1999",12.286,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2001",12.877,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2003",13.76,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2005",14.144,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2007",15.357,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2009",22.213,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2011",22.171,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2013",20.585,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2015",14.232,
"IRL","SOCEXP","TOTNET","PC_GDP","A","1995",16.508,
"IRL","SOCEXP","TOTNET","PC_GDP","A","1997",14.728,
"IRL","SOCEXP","TOTNET","PC_GDP","A","1999",13.251,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2001",14.371,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2003",15.23,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2005",15.918,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2007",16.981,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2009",24.256,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2011",24.524,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2013",23.176,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2015",16.061,
"IRL","SOCEXP","PUB","USD_CAP","A","1980",2390.911,
"IRL","SOCEXP","PUB","USD_CAP","A","1981",2457.398,
"IRL","SOCEXP","PUB","USD_CAP","A","1982",2611.299,
"IRL","SOCEXP","PUB","USD_CAP","A","1983",2605.114,
"IRL","SOCEXP","PUB","USD_CAP","A","1984",2613.65,
"IRL","SOCEXP","PUB","USD_CAP","A","1985",3388.221,
"IRL","SOCEXP","PUB","USD_CAP","A","1986",3397.433,
"IRL","SOCEXP","PUB","USD_CAP","A","1987",3429.325,
"IRL","SOCEXP","PUB","USD_CAP","A","1988",3398.553,
"IRL","SOCEXP","PUB","USD_CAP","A","1989",3333.601,
"IRL","SOCEXP","PUB","USD_CAP","A","1990",3560.341,
"IRL","SOCEXP","PUB","USD_CAP","A","1991",3802.019,
"IRL","SOCEXP","PUB","USD_CAP","A","1992",4064.645,
"IRL","SOCEXP","PUB","USD_CAP","A","1993",4145.261,
"IRL","SOCEXP","PUB","USD_CAP","A","1994",4275.348,
"IRL","SOCEXP","PUB","USD_CAP","A","1995",4528.924,
"IRL","SOCEXP","PUB","USD_CAP","A","1996",4580.957,
"IRL","SOCEXP","PUB","USD_CAP","A","1997",4680.591,
"IRL","SOCEXP","PUB","USD_CAP","A","1998",4702.535,
"IRL","SOCEXP","PUB","USD_CAP","A","1999",4843.344,
"IRL","SOCEXP","PUB","USD_CAP","A","2000",5041.608,
"IRL","SOCEXP","PUB","USD_CAP","A","2001",5582.272,
"IRL","SOCEXP","PUB","USD_CAP","A","2002",6201.181,
"IRL","SOCEXP","PUB","USD_CAP","A","2003",6498.858,
"IRL","SOCEXP","PUB","USD_CAP","A","2004",6935.674,
"IRL","SOCEXP","PUB","USD_CAP","A","2005",7293.527,
"IRL","SOCEXP","PUB","USD_CAP","A","2006",7487.673,
"IRL","SOCEXP","PUB","USD_CAP","A","2007",8060.782,
"IRL","SOCEXP","PUB","USD_CAP","A","2008",8949.033,
"IRL","SOCEXP","PUB","USD_CAP","A","2009",10142.495,
"IRL","SOCEXP","PUB","USD_CAP","A","2010",10638.707,
"IRL","SOCEXP","PUB","USD_CAP","A","2011",10516.204,
"IRL","SOCEXP","PUB","USD_CAP","A","2012",10350.151,
"IRL","SOCEXP","PUB","USD_CAP","A","2013",9968.11,
"IRL","SOCEXP","PUB","USD_CAP","A","2014",9902.452,
"IRL","SOCEXP","PUB","USD_CAP","A","2015",9397.849,
"ITA","SOCEXP","PRIV","PC_GDP","A","1980",0.776,
"ITA","SOCEXP","PRIV","PC_GDP","A","1981",0.841,
"ITA","SOCEXP","PRIV","PC_GDP","A","1982",0.874,
"ITA","SOCEXP","PRIV","PC_GDP","A","1983",1.072,
"ITA","SOCEXP","PRIV","PC_GDP","A","1984",0.9,
"ITA","SOCEXP","PRIV","PC_GDP","A","1985",0.897,
"ITA","SOCEXP","PRIV","PC_GDP","A","1986",0.876,
"ITA","SOCEXP","PRIV","PC_GDP","A","1987",1.042,
"ITA","SOCEXP","PRIV","PC_GDP","A","1988",1.071,
"ITA","SOCEXP","PRIV","PC_GDP","A","1989",1.052,
"ITA","SOCEXP","PRIV","PC_GDP","A","1990",1.981,
"ITA","SOCEXP","PRIV","PC_GDP","A","1991",2.139,
"ITA","SOCEXP","PRIV","PC_GDP","A","1992",2.383,
"ITA","SOCEXP","PRIV","PC_GDP","A","1993",2.215,
"ITA","SOCEXP","PRIV","PC_GDP","A","1994",2.012,
"ITA","SOCEXP","PRIV","PC_GDP","A","1995",1.881,
"ITA","SOCEXP","PRIV","PC_GDP","A","1996",1.677,
"ITA","SOCEXP","PRIV","PC_GDP","A","1997",1.745,
"ITA","SOCEXP","PRIV","PC_GDP","A","1998",1.7,
"ITA","SOCEXP","PRIV","PC_GDP","A","1999",1.688,
"ITA","SOCEXP","PRIV","PC_GDP","A","2000",1.579,
"ITA","SOCEXP","PRIV","PC_GDP","A","2001",1.58,
"ITA","SOCEXP","PRIV","PC_GDP","A","2002",1.607,
"ITA","SOCEXP","PRIV","PC_GDP","A","2003",1.769,
"ITA","SOCEXP","PRIV","PC_GDP","A","2004",1.619,
"ITA","SOCEXP","PRIV","PC_GDP","A","2005",1.601,
"ITA","SOCEXP","PRIV","PC_GDP","A","2006",1.726,
"ITA","SOCEXP","PRIV","PC_GDP","A","2007",1.716,
"ITA","SOCEXP","PRIV","PC_GDP","A","2008",1.775,
"ITA","SOCEXP","PRIV","PC_GDP","A","2009",1.811,
"ITA","SOCEXP","PRIV","PC_GDP","A","2010",1.86,
"ITA","SOCEXP","PRIV","PC_GDP","A","2011",1.862,
"ITA","SOCEXP","PRIV","PC_GDP","A","2012",1.987,
"ITA","SOCEXP","PRIV","PC_GDP","A","2013",1.96,
"ITA","SOCEXP","PRIV","PC_GDP","A","2014",1.877,
"ITA","SOCEXP","PRIV","PC_GDP","A","2015",1.916,
"ITA","SOCEXP","PUB","PC_GDP","A","1980",17.379,
"ITA","SOCEXP","PUB","PC_GDP","A","1981",18.728,
"ITA","SOCEXP","PUB","PC_GDP","A","1982",19.192,
"ITA","SOCEXP","PUB","PC_GDP","A","1983",20.217,
"ITA","SOCEXP","PUB","PC_GDP","A","1984",19.79,
"ITA","SOCEXP","PUB","PC_GDP","A","1985",20.113,
"ITA","SOCEXP","PUB","PC_GDP","A","1986",20.113,
"ITA","SOCEXP","PUB","PC_GDP","A","1987",20.331,
"ITA","SOCEXP","PUB","PC_GDP","A","1988",20.189,
"ITA","SOCEXP","PUB","PC_GDP","A","1989",20.352,
"ITA","SOCEXP","PUB","PC_GDP","A","1990",20.704,
"ITA","SOCEXP","PUB","PC_GDP","A","1991",21.076,
"ITA","SOCEXP","PUB","PC_GDP","A","1992",21.805,
"ITA","SOCEXP","PUB","PC_GDP","A","1993",22.072,
"ITA","SOCEXP","PUB","PC_GDP","A","1994",22.054,
"ITA","SOCEXP","PUB","PC_GDP","A","1995",21.12,
"ITA","SOCEXP","PUB","PC_GDP","A","1996",21.517,
"ITA","SOCEXP","PUB","PC_GDP","A","1997",22.219,
"ITA","SOCEXP","PUB","PC_GDP","A","1998",22.378,
"ITA","SOCEXP","PUB","PC_GDP","A","1999",22.809,
"ITA","SOCEXP","PUB","PC_GDP","A","2000",22.677,
"ITA","SOCEXP","PUB","PC_GDP","A","2001",22.935,
"ITA","SOCEXP","PUB","PC_GDP","A","2002",23.349,
"ITA","SOCEXP","PUB","PC_GDP","A","2003",23.679,
"ITA","SOCEXP","PUB","PC_GDP","A","2004",23.933,
"ITA","SOCEXP","PUB","PC_GDP","A","2005",24.173,
"ITA","SOCEXP","PUB","PC_GDP","A","2006",24.299,
"ITA","SOCEXP","PUB","PC_GDP","A","2007",24.138,
"ITA","SOCEXP","PUB","PC_GDP","A","2008",25.084,
"ITA","SOCEXP","PUB","PC_GDP","A","2009",27.105,
"ITA","SOCEXP","PUB","PC_GDP","A","2010",27.124,
"ITA","SOCEXP","PUB","PC_GDP","A","2011",26.804,
"ITA","SOCEXP","PUB","PC_GDP","A","2012",27.59,
"ITA","SOCEXP","PUB","PC_GDP","A","2013",28.167,
"ITA","SOCEXP","PUB","PC_GDP","A","2014",28.364,
"ITA","SOCEXP","PUB","PC_GDP","A","2015",28.481,
"ITA","SOCEXP","PUB","PC_GDP","A","2016",28.301,
"ITA","SOCEXP","PUB","PC_GDP","A","2017",28.144,
"ITA","SOCEXP","PUB","PC_GDP","A","2018",27.91,
"ITA","SOCEXP","PUBNET","PC_GDP","A","1995",17.539,
"ITA","SOCEXP","PUBNET","PC_GDP","A","1997",18.492,
"ITA","SOCEXP","PUBNET","PC_GDP","A","1999",19.044,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2001",19.627,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2003",20.356,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2005",20.724,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2007",20.548,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2009",23.444,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2011",22.751,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2013",23.796,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2015",23.754,
"ITA","SOCEXP","TOTNET","PC_GDP","A","1995",19.149,
"ITA","SOCEXP","TOTNET","PC_GDP","A","1997",20.004,
"ITA","SOCEXP","TOTNET","PC_GDP","A","1999",20.488,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2001",20.8,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2003",21.711,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2005",21.963,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2007",21.963,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2009",24.957,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2011",24.29,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2013",25.45,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2015",25.361,
"ITA","SOCEXP","PUB","USD_CAP","A","1980",4153.537,
"ITA","SOCEXP","PUB","USD_CAP","A","1981",4507.564,
"ITA","SOCEXP","PUB","USD_CAP","A","1982",4635.715,
"ITA","SOCEXP","PUB","USD_CAP","A","1983",4938.437,
"ITA","SOCEXP","PUB","USD_CAP","A","1984",4989.058,
"ITA","SOCEXP","PUB","USD_CAP","A","1985",5210.965,
"ITA","SOCEXP","PUB","USD_CAP","A","1986",5359.557,
"ITA","SOCEXP","PUB","USD_CAP","A","1987",5590.176,
"ITA","SOCEXP","PUB","USD_CAP","A","1988",5781.111,
"ITA","SOCEXP","PUB","USD_CAP","A","1989",6020.738,
"ITA","SOCEXP","PUB","USD_CAP","A","1990",6241.071,
"ITA","SOCEXP","PUB","USD_CAP","A","1991",6444.757,
"ITA","SOCEXP","PUB","USD_CAP","A","1992",6720.578,
"ITA","SOCEXP","PUB","USD_CAP","A","1993",6740.819,
"ITA","SOCEXP","PUB","USD_CAP","A","1994",6878.844,
"ITA","SOCEXP","PUB","USD_CAP","A","1995",6777.524,
"ITA","SOCEXP","PUB","USD_CAP","A","1996",6991.729,
"ITA","SOCEXP","PUB","USD_CAP","A","1997",7348.639,
"ITA","SOCEXP","PUB","USD_CAP","A","1998",7518.576,
"ITA","SOCEXP","PUB","USD_CAP","A","1999",7781.458,
"ITA","SOCEXP","PUB","USD_CAP","A","2000",8020.085,
"ITA","SOCEXP","PUB","USD_CAP","A","2001",8249.656,
"ITA","SOCEXP","PUB","USD_CAP","A","2002",8401.768,
"ITA","SOCEXP","PUB","USD_CAP","A","2003",8486.728,
"ITA","SOCEXP","PUB","USD_CAP","A","2004",8648.482,
"ITA","SOCEXP","PUB","USD_CAP","A","2005",8765.759,
"ITA","SOCEXP","PUB","USD_CAP","A","2006",8951.573,
"ITA","SOCEXP","PUB","USD_CAP","A","2007",8968.282,
"ITA","SOCEXP","PUB","USD_CAP","A","2008",9151.139,
"ITA","SOCEXP","PUB","USD_CAP","A","2009",9293.373,
"ITA","SOCEXP","PUB","USD_CAP","A","2010",9417.113,
"ITA","SOCEXP","PUB","USD_CAP","A","2011",9323.658,
"ITA","SOCEXP","PUB","USD_CAP","A","2012",9283.335,
"ITA","SOCEXP","PUB","USD_CAP","A","2013",9266.829,
"ITA","SOCEXP","PUB","USD_CAP","A","2014",9320.271,
"ITA","SOCEXP","PUB","USD_CAP","A","2015",9456.904,
"JPN","SOCEXP","PRIV","PC_GDP","A","1980",0.075,
"JPN","SOCEXP","PRIV","PC_GDP","A","1981",0.093,
"JPN","SOCEXP","PRIV","PC_GDP","A","1982",0.085,
"JPN","SOCEXP","PRIV","PC_GDP","A","1983",0.096,
"JPN","SOCEXP","PRIV","PC_GDP","A","1984",0.105,
"JPN","SOCEXP","PRIV","PC_GDP","A","1985",0.116,
"JPN","SOCEXP","PRIV","PC_GDP","A","1986",0.13,
"JPN","SOCEXP","PRIV","PC_GDP","A","1987",0.137,
"JPN","SOCEXP","PRIV","PC_GDP","A","1988",0.141,
"JPN","SOCEXP","PRIV","PC_GDP","A","1989",0.149,
"JPN","SOCEXP","PRIV","PC_GDP","A","1990",0.159,
"JPN","SOCEXP","PRIV","PC_GDP","A","1991",0.172,
"JPN","SOCEXP","PRIV","PC_GDP","A","1992",0.182,
"JPN","SOCEXP","PRIV","PC_GDP","A","1993",0.2,
"JPN","SOCEXP","PRIV","PC_GDP","A","1994",0.22,
"JPN","SOCEXP","PRIV","PC_GDP","A","1995",0.482,
"JPN","SOCEXP","PRIV","PC_GDP","A","1996",0.501,
"JPN","SOCEXP","PRIV","PC_GDP","A","1997",3.279,
"JPN","SOCEXP","PRIV","PC_GDP","A","1998",3.512,
"JPN","SOCEXP","PRIV","PC_GDP","A","1999",3.618,
"JPN","SOCEXP","PRIV","PC_GDP","A","2000",3.504,
"JPN","SOCEXP","PRIV","PC_GDP","A","2001",3.785,
"JPN","SOCEXP","PRIV","PC_GDP","A","2002",3.934,
"JPN","SOCEXP","PRIV","PC_GDP","A","2003",3.237,
"JPN","SOCEXP","PRIV","PC_GDP","A","2004",3.099,
"JPN","SOCEXP","PRIV","PC_GDP","A","2005",2.781,
"JPN","SOCEXP","PRIV","PC_GDP","A","2006",2.729,
"JPN","SOCEXP","PRIV","PC_GDP","A","2007",3.229,
"JPN","SOCEXP","PRIV","PC_GDP","A","2008",3.283,
"JPN","SOCEXP","PRIV","PC_GDP","A","2009",3.665,
"JPN","SOCEXP","PRIV","PC_GDP","A","2010",3.476,
"JPN","SOCEXP","PRIV","PC_GDP","A","2011",3.599,
"JPN","SOCEXP","PRIV","PC_GDP","A","2012",3.702,
"JPN","SOCEXP","PRIV","PC_GDP","A","2013",3.497,
"JPN","SOCEXP","PRIV","PC_GDP","A","2014",3.234,
"JPN","SOCEXP","PRIV","PC_GDP","A","2015",3.073,
"JPN","SOCEXP","PUB","PC_GDP","A","1980",9.991,
"JPN","SOCEXP","PUB","PC_GDP","A","1981",10.427,
"JPN","SOCEXP","PUB","PC_GDP","A","1982",10.769,
"JPN","SOCEXP","PUB","PC_GDP","A","1983",11.004,
"JPN","SOCEXP","PUB","PC_GDP","A","1984",10.871,
"JPN","SOCEXP","PUB","PC_GDP","A","1985",10.84,
"JPN","SOCEXP","PUB","PC_GDP","A","1986",11.172,
"JPN","SOCEXP","PUB","PC_GDP","A","1987",11.22,
"JPN","SOCEXP","PUB","PC_GDP","A","1988",10.915,
"JPN","SOCEXP","PUB","PC_GDP","A","1989",10.76,
"JPN","SOCEXP","PUB","PC_GDP","A","1990",10.927,
"JPN","SOCEXP","PUB","PC_GDP","A","1991",11.056,
"JPN","SOCEXP","PUB","PC_GDP","A","1992",11.657,
"JPN","SOCEXP","PUB","PC_GDP","A","1993",12.375,
"JPN","SOCEXP","PUB","PC_GDP","A","1994",12.926,
"JPN","SOCEXP","PUB","PC_GDP","A","1995",13.305,
"JPN","SOCEXP","PUB","PC_GDP","A","1996",13.291,
"JPN","SOCEXP","PUB","PC_GDP","A","1997",13.701,
"JPN","SOCEXP","PUB","PC_GDP","A","1998",14.349,
"JPN","SOCEXP","PUB","PC_GDP","A","1999",15.19,
"JPN","SOCEXP","PUB","PC_GDP","A","2000",15.426,
"JPN","SOCEXP","PUB","PC_GDP","A","2001",16.169,
"JPN","SOCEXP","PUB","PC_GDP","A","2002",16.513,
"JPN","SOCEXP","PUB","PC_GDP","A","2003",16.712,
"JPN","SOCEXP","PUB","PC_GDP","A","2004",16.913,
"JPN","SOCEXP","PUB","PC_GDP","A","2005",17.17,
"JPN","SOCEXP","PUB","PC_GDP","A","2006",17.303,
"JPN","SOCEXP","PUB","PC_GDP","A","2007",17.713,
"JPN","SOCEXP","PUB","PC_GDP","A","2008",18.722,
"JPN","SOCEXP","PUB","PC_GDP","A","2009",20.899,
"JPN","SOCEXP","PUB","PC_GDP","A","2010",21.256,
"JPN","SOCEXP","PUB","PC_GDP","A","2011",22.292,
"JPN","SOCEXP","PUB","PC_GDP","A","2012",22.229,
"JPN","SOCEXP","PUB","PC_GDP","A","2013",22.155,
"JPN","SOCEXP","PUB","PC_GDP","A","2014",21.911,
"JPN","SOCEXP","PUB","PC_GDP","A","2015",21.877,
"JPN","SOCEXP","PUBNET","PC_GDP","A","2005",16.68,
"JPN","SOCEXP","PUBNET","PC_GDP","A","2007",17.244,
"JPN","SOCEXP","PUBNET","PC_GDP","A","2009",20.159,
"JPN","SOCEXP","PUBNET","PC_GDP","A","2011",21.481,
"JPN","SOCEXP","PUBNET","PC_GDP","A","2013",21.253,
"JPN","SOCEXP","PUBNET","PC_GDP","A","2015",20.77,
"JPN","SOCEXP","TOTNET","PC_GDP","A","2005",19.204,
"JPN","SOCEXP","TOTNET","PC_GDP","A","2007",20.188,
"JPN","SOCEXP","TOTNET","PC_GDP","A","2009",23.505,
"JPN","SOCEXP","TOTNET","PC_GDP","A","2011",24.768,
"JPN","SOCEXP","TOTNET","PC_GDP","A","2013",24.442,
"JPN","SOCEXP","TOTNET","PC_GDP","A","2015",23.516,
"JPN","SOCEXP","PUB","USD_CAP","A","1980",2063.862,
"JPN","SOCEXP","PUB","USD_CAP","A","1981",2223.565,
"JPN","SOCEXP","PUB","USD_CAP","A","1982",2357.178,
"JPN","SOCEXP","PUB","USD_CAP","A","1983",2483.045,
"JPN","SOCEXP","PUB","USD_CAP","A","1984",2551.95,
"JPN","SOCEXP","PUB","USD_CAP","A","1985",2649.586,
"JPN","SOCEXP","PUB","USD_CAP","A","1986",2816.975,
"JPN","SOCEXP","PUB","USD_CAP","A","1987",2964.549,
"JPN","SOCEXP","PUB","USD_CAP","A","1988",3053.079,
"JPN","SOCEXP","PUB","USD_CAP","A","1989",3144.804,
"JPN","SOCEXP","PUB","USD_CAP","A","1990",3325.931,
"JPN","SOCEXP","PUB","USD_CAP","A","1991",3444.052,
"JPN","SOCEXP","PUB","USD_CAP","A","1992",3636.539,
"JPN","SOCEXP","PUB","USD_CAP","A","1993",3845.326,
"JPN","SOCEXP","PUB","USD_CAP","A","1994",4067.094,
"JPN","SOCEXP","PUB","USD_CAP","A","1995",4294.145,
"JPN","SOCEXP","PUB","USD_CAP","A","1996",4390.943,
"JPN","SOCEXP","PUB","USD_CAP","A","1997",4538.611,
"JPN","SOCEXP","PUB","USD_CAP","A","1998",4698.186,
"JPN","SOCEXP","PUB","USD_CAP","A","1999",4988.962,
"JPN","SOCEXP","PUB","USD_CAP","A","2000",5166.387,
"JPN","SOCEXP","PUB","USD_CAP","A","2001",5420.828,
"JPN","SOCEXP","PUB","USD_CAP","A","2002",5550.581,
"JPN","SOCEXP","PUB","USD_CAP","A","2003",5704.035,
"JPN","SOCEXP","PUB","USD_CAP","A","2004",5888.275,
"JPN","SOCEXP","PUB","USD_CAP","A","2005",6071.895,
"JPN","SOCEXP","PUB","USD_CAP","A","2006",6204.712,
"JPN","SOCEXP","PUB","USD_CAP","A","2007",6406.843,
"JPN","SOCEXP","PUB","USD_CAP","A","2008",6622.939,
"JPN","SOCEXP","PUB","USD_CAP","A","2009",7161.801,
"JPN","SOCEXP","PUB","USD_CAP","A","2010",7512.272,
"JPN","SOCEXP","PUB","USD_CAP","A","2011",7915.051,
"JPN","SOCEXP","PUB","USD_CAP","A","2012",8037.451,
"JPN","SOCEXP","PUB","USD_CAP","A","2013",8149.705,
"JPN","SOCEXP","PUB","USD_CAP","A","2014",8116.229,
"JPN","SOCEXP","PUB","USD_CAP","A","2015",8214.084,
